StationNumber,Latitude,Longitude,SampleDatetime,RiverSubBasinCode,100923 PH (FIELD) pH units,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,100925 TEMPERATURE WATER deg C,Year,Month,Elevation,Slope,LC_5km,NDVI,Temperature,Precipitation,RP_count
AB05DF0840,53.3,-113.97972,2021-04-15 13:30:00,05DF,8.2,12.92,455.4,4.3,2021,4,689.203064,0.644878209,12.0,0.09,4.1,11.7,0
AB05DF0840,53.3,-113.97972,2021-04-29 09:45:00,05DF,8.01,10.73,568.0,6.94,2021,4,689.203064,0.644878209,12.0,0.134,4.1,11.7,0
AB05DF0260,53.48361,-113.55444,2021-04-15 15:00:00,05DF,8.25,13.36,994.0,2.65,2021,4,626.4703369,1.999163032,13.0,0.09,5.1,9.3,22
AB05DF0260,53.48361,-113.55444,2021-04-29 11:50:00,05DF,8.22,12.45,1200.0,7.67,2021,4,626.4703369,1.999163032,13.0,0.134,5.1,9.3,22
AB05AB0260,49.75255,-113.40351,2021-04-27 12:50:00,05AB,8.42,10.66,528.0,11.29,2021,4,930.1911011,2.844059706,12.0,0.131,4.9,13.7,5
AB07AD0100,53.36883,-117.72562,2021-05-04 09:00:00,07AD,8.06,10.94,344.4,6.28,2021,5,968.2740479,7.371900082,9.0,0.15,8.5,69.4,0
AB07DD0010,58.38278,-111.51778,2021-05-11 07:50:00,07DD,7.61,10.37,236.1,10.23,2021,5,221.0250397,1.331387877,10.0,0.188,6.2,15.5,0
AB07DD0010,58.38278,-111.51778,2021-05-11 07:50:00,07DD,7.61,10.37,236.1,10.23,2021,5,221.0250397,1.331387877,10.0,0.188,6.4,17.9,0
AB07BE0010,54.72222,-113.28611,2021-05-10 09:45:00,07BE,8.17,10.6,286.1,9.5,2021,5,510.3901062,1.253601551,10.0,0.188,9.1,48.0,0
AB07BD0010,54.43222,-114.48333,2021-05-12 09:15:00,07BD,8.17,10.36,295.7,10.12,2021,5,580.3129883,0.200420573,11.0,0.188,9.3,73.8,0
AB07CC0030,56.72028,-111.40556,2021-05-11 12:00:00,07CC,8.13,10.54,315.4,12.56,2021,5,240.5357361,2.6102705,10.0,0.188,9.7,22.6,0
AB05ED0100,53.88889,-110.92111,2021-05-19 11:15:00,05ED,8.02,9.02,734.5,10.75,2021,5,582.4170532,4.449137211,12.0,0.295,9.0,29.8,0
AB05DC0070,52.66389,-115.07611,2021-05-18 12:30:00,05DC,8.27,9.23,252.4,11.99,2021,5,881.742981,0.459929317,9.0,0.3,7.7,62.3,52
AB05FA0060,52.65881,-113.67508,2021-05-13 09:00:00,05FA,8.24,10.51,537.0,12.59,2021,5,804.4741211,0.64455384,12.0,0.204,9.2,66.0,0
AB05FA0340,52.93736,-112.84861,2021-05-13 10:45:00,05FA,8.39,11.5,597.0,14.42,2021,5,683.4337158,0.636118114,12.0,0.138,9.2,101.8,0
AB05CA0045,51.80198,-114.66324,2021-05-03 11:30:00,05CA,7.94,10.64,415.0,9.66,2021,5,1105.551392,0.151217431,8.0,0.163,7.4,54.9,25
AB05AB0100,49.63926,-113.79526,2021-05-17 11:55:00,05AB,8.62,9.99,619.0,17.34,2021,5,1092.840088,1.027666211,8.0,0.273,9.1,48.5,0
AB06AD0130,54.25139,-110.02972,2021-05-13 12:00:00,06AD,8.24,10.43,395.9,14.84,2021,5,491.5502319,0.449382424,8.0,0.188,9.7,27.8,0
AB06AC0100,54.43044,-110.48254,2021-05-13 14:05:00,06AC,8.17,10.36,355.2,16.03,2021,5,505.0038147,1.72106564,11.0,0.188,9.7,27.8,0
AB06AD0060,54.355,-110.21444,2021-05-13 11:10:00,06AD,8.22,9.94,390.6,14.49,2021,5,494.412262,1.154949188,10.0,0.188,9.7,27.8,0
AB05AD0070,49.47882,-113.30135,2021-05-19 08:30:00,05AD,8.08,11.06,402.0,10.07,2021,5,980.2529907,1.081493616,12.0,0.273,8.7,57.4,0
AB05AD0240,49.7275,-113.17806,2021-05-19 07:20:00,05AD,8.33,10.29,385.0,10.48,2021,5,898.3754883,4.490865707,12.0,0.273,9.0,41.8,0
AB07AC0015,54.0121,-116.96656,2021-05-17 11:30:00,07AC,8.29,10.08,305.2,10.01,2021,5,864.2140503,1.843506694,9.0,0.295,8.2,65.5,0
AB05CH0120,50.84222,-111.60417,2021-05-06 10:30:00,05CH,7.97,10.54,1206.0,14.16,2021,5,637.9532471,0.785174131,7.0,0.121,10.1,48.5,0
AB05DC0021,52.36861,-116.29889,2021-05-19 11:40:00,05DC,7.96,10.87,347.0,3.75,2021,5,1289.550903,8.337956429,9.0,0.3,6.8,98.9,0
AB05CC0460,52.35664,-113.79567,2021-05-05 09:00:00,05CC,8.32,9.73,513.0,10.32,2021,5,844.72229,0.386448085,12.0,0.158,9.3,49.1,1
AB05BM0590,50.77313,-112.84547,2021-05-10 09:50:00,05BM,8.4,11.5,396.0,6.27,2021,5,812.2988281,1.346238852,8.0,0.163,9.4,44.2,0
AB05BH0010,51.18306,-114.48708,2021-05-03 10:45:00,05BH,8.33,11.38,332.0,6.5,2021,5,1120.670044,1.814611316,8.0,0.163,7.6,44.4,40
AB05BM0010,50.82575,-113.44211,2021-05-05 11:30:00,05BM,8.38,10.85,408.0,9.6,2021,5,909.9938965,1.647593737,12.0,0.129,9.0,44.6,0
AB05BN0010,50.04786,-111.59199,2021-05-12 11:00:00,05BN,8.52,10.71,447.0,13.56,2021,5,700.5982666,2.371221304,8.0,0.158,10.7,36.7,0
AB05DD0030,52.9125,-115.35556,2021-05-18 11:20:00,05DD,8.16,10.29,388.9,13.18,2021,5,901.1685791,17.25786209,9.0,0.3,9.1,70.7,16
AB05DB0010,52.34444,-114.93611,2021-05-18 15:00:00,05DB,8.27,10.12,478.0,12.19,2021,5,967.4539185,2.230130196,11.0,0.3,7.7,62.3,0
AB05BN0070,50.43056,-112.22778,2021-05-11 10:20:00,05BN,8.51,12.1,596.0,11.2,2021,5,743.7490845,1.661196709,7.0,0.163,10.0,48.7,0
AB05DF0030,53.33722,-113.8175,2021-05-20 14:05:00,05DF,8.04,10.72,727.6,8.21,2021,5,653.0944824,9.210365295,12.0,0.3,9.7,84.7,0
AB05BM0620,50.83456,-112.76286,2021-05-10 09:05:00,05BM,8.38,10.87,989.0,6.31,2021,5,823.2521973,5.082017899,12.0,0.163,9.4,44.2,0
AB05BM0585,50.76472,-113.12389,2021-05-10 11:15:00,05BM,8.72,13.81,1076.0,8.57,2021,5,850.7938232,2.547780275,12.0,0.163,9.0,44.6,0
AB05BJ0450,51.04483,-114.04194,2021-05-03 12:45:00,05BJ,8.34,11.38,443.0,9.66,2021,5,1040.355713,0.6929245,13.0,0.163,8.9,33.8,146
AB05AG0140,49.96502,-112.08198,2021-05-18 09:55:00,05AG,8.45,10.26,1102.0,15.92,2021,5,742.4788818,4.60358572,8.0,0.196,10.7,37.1,0
AB05CA0015,51.73667,-114.65444,2021-05-03 10:00:00,05CA,8.11,10.94,361.0,6.09,2021,5,1115.195801,0.968437791,8.0,0.163,7.4,54.9,0
AB05BK0070,50.90524,-114.01095,2021-05-04 12:05:00,05BK,8.41,10.42,565.0,11.11,2021,5,996.562561,0.661587059,13.0,0.163,9.6,64.6,0
AB05BG0090,51.28261,-114.83739,2021-05-03 08:40:00,05BG,8.19,11.18,338.0,4.16,2021,5,1258.355103,5.491668701,9.0,0.163,7.2,100.8,0
AB05BL0490,50.78231,-113.82586,2021-05-05 10:00:00,05BL,8.44,10.69,361.0,9.95,2021,5,964.1889648,7.267912865,12.0,0.163,9.6,64.6,0
AB05BL0210,50.60126,-113.85801,2021-05-05 08:45:00,05BL,8.22,10.39,340.0,7.77,2021,5,1030.83728,1.431239724,12.0,0.163,8.7,59.4,48
AB05CA0090,51.92645,-114.68533,2021-05-03 10:00:00,05CA,8.12,10.6,333.0,8.32,2021,5,1073.328979,0.349916279,9.0,0.158,7.4,54.9,9
AB05BH0040,51.18386,-114.49894,2021-05-03 10:05:00,05BH,8.34,10.96,385.0,6.65,2021,5,1126.768921,2.931699038,8.0,0.163,7.6,44.4,40
AB05CE0690,51.49778,-112.84139,2021-05-06 12:15:00,05CE,8.39,10.03,1423.0,13.82,2021,5,688.6226807,0.451401502,12.0,0.129,11.2,42.4,0
AB07BK0125,55.20667,-114.1225,2021-05-12 11:45:00,07BK,7.64,11.06,146.6,8.42,2021,5,561.3552856,1.418970466,9.0,0.162,9.2,98.5,0
AB07BK0125,55.20667,-114.1225,2021-05-12 11:45:00,07BK,7.64,11.06,146.6,8.42,2021,5,561.3552856,1.418970466,9.0,0.162,9.4,109.8,0
AB05AC0190,50.13183,-113.13732,2021-05-18 11:30:00,05AC,8.77,11.48,529.0,16.68,2021,5,900.1089478,0.301615566,12.0,0.196,9.0,42.0,0
AB05AC0100,50.3531,-113.54371,2021-05-18 09:00:00,05AC,8.1,8.32,316.0,14.03,2021,5,968.0073242,2.200503826,12.0,0.196,8.7,36.6,0
AB05AC0175,50.22533,-113.39758,2021-05-18 10:40:00,05AC,8.22,10.99,494.0,10.85,2021,5,943.9644165,2.929008245,12.0,0.273,8.7,36.6,0
AB05AC0320,49.90167,-112.50667,2021-05-18 12:00:00,05AC,8.5,9.81,398.0,16.58,2021,5,769.3374023,0.632007778,8.0,0.196,9.5,61.1,0
AB05CB0270,52.02799,-114.14036,2021-05-04 13:00:00,05CB,8.29,10.2,491.0,11.47,2021,5,908.1798706,2.444368601,12.0,0.158,9.1,45.2,0
AB05CJ0030,50.84167,-111.93056,2021-05-06 11:40:00,05CJ,8.15,11.3,952.0,13.74,2021,5,698.5332031,0.413563311,8.0,0.129,9.7,35.6,0
AB07AG0345,54.01297,-115.84156,2021-05-17 14:00:00,07AG,8.36,9.36,290.8,14.94,2021,5,728.62854,0.22421129,10.0,0.295,8.4,63.2,0
AB05CC0100,52.08635,-114.12296,2021-05-04 12:00:00,05CC,8.3,10.26,495.0,11.21,2021,5,899.2254028,2.05106473,12.0,0.158,9.1,45.2,0
AB05CE0700,51.47139,-112.71667,2021-05-06 09:34:00,05CE,8.59,11.24,1782.0,14.58,2021,5,678.2585449,0.723603606,12.0,0.129,11.2,42.4,0
AB07AA0007,52.864,-118.10589,2021-05-03 16:15:00,07AA,7.83,11.8,199.8,4.06,2021,5,1040.0,5.445439816,9.0,0.163,8.1,40.2,0
AB11AA0070,49.14541,-111.30734,2021-05-17 09:10:00,11AA,8.06,9.86,250.0,16.03,2021,5,881.9883423,0.03737447,5.0,0.194,9.6,54.0,0
AB11AA0280,49.09,-112.39833,2021-05-18 09:40:00,11AA,8.32,9.96,476.0,15.05,2021,5,1109.041992,0.702517629,5.0,0.196,8.7,47.6,0
AB11AA0150,49.14811,-112.16728,2021-05-18 08:40:00,11AA,8.26,9.59,229.0,14.76,2021,5,1061.836914,2.844055891,8.0,0.196,8.7,47.6,0
AB11AA0330,49.03472,-111.38797,2021-05-17 09:50:00,11AA,7.71,9.07,1060.0,17.42,2021,5,997.367981,2.236922979,8.0,0.196,9.5,63.0,0
AB05DE0155,53.24778,-114.70639,2021-05-10 13:15:00,05DE,7.92,10.5,413.0,10.95,2021,5,739.3805542,0.838869512,10.0,0.204,9.4,80.3,6
AB05DE0155,53.24778,-114.70639,2021-05-20 11:30:00,05DE,7.77,10.83,293.1,7.06,2021,5,739.3805542,0.838869512,10.0,0.3,9.4,80.3,6
AB05AC0160,50.252,-113.55347,2021-05-18 09:45:00,05AC,8.34,8.93,410.0,15.11,2021,5,984.7982788,0.530075252,12.0,0.273,8.7,36.6,5
AB05BN0130,50.22243,-112.09794,2021-05-11 11:20:00,05BN,8.28,10.7,497.0,11.07,2021,5,735.1934204,0.899481297,12.0,0.163,10.0,48.7,0
AB05DD0200,52.81917,-115.51306,2021-05-18 11:10:00,05DD,8.33,9.59,265.8,10.87,2021,5,925.3668823,2.678363085,9.0,0.3,9.1,70.7,0
AB11AA0270,49.02673,-112.96927,2021-05-18 10:30:00,11AA,8.18,10.95,175.0,12.55,2021,5,1255.405762,2.214713573,8.0,0.273,7.0,48.9,0
AB05DC0050,52.34808,-114.98176,2021-05-18 13:55:00,05DC,8.05,10.03,304.0,9.69,2021,5,964.1829834,3.627049446,9.0,0.3,7.7,62.3,0
AB05DF0010,53.36889,-113.75139,2021-05-05 08:40:00,05DF,8.22,10.68,336.3,9.11,2021,5,629.4031982,5.696750641,10.0,0.158,10.2,81.9,0
AB05EC0010,53.99092,-112.47592,2021-05-06 10:05:00,05EC,8.26,10.5,366.5,11.37,2021,5,563.9403687,3.655014753,12.0,0.15,9.6,41.0,0
AB05DC0025,52.45381,-115.75947,2021-05-19 13:00:00,05DC,7.92,10.73,296.0,5.17,2021,5,1124.740723,1.479706287,9.0,0.3,6.8,98.9,0
AB05DA0010,52.00167,-116.47306,2021-05-19 08:40:00,05DA,8.13,10.81,227.8,3.74,2021,5,1345.765015,0.853013396,8.0,0.3,6.8,98.9,0
AB05AD0010,49.7017,-112.86624,2021-05-19 11:25:00,05AD,8.49,9.85,367.0,14.65,2021,5,821.6375732,0.320869893,12.0,0.196,10.0,35.2,23
AB05AG0010,49.96166,-112.0847,2021-05-18 10:30:00,05AG,8.48,9.0,401.0,17.9,2021,5,730.2318115,6.907430649,8.0,0.196,10.7,37.1,0
AB05AA1595,49.55748,-113.82139,2021-05-17 12:20:00,05AA,8.23,11.09,309.0,8.49,2021,5,1038.801025,0.36166653,8.0,0.273,9.1,48.5,0
AB07HA0230,56.65639,-117.14667,2021-05-20 11:30:00,07HA,8.06,10.91,228.0,8.59,2021,5,295.2075195,0.64292568,9.0,0.261,10.3,17.2,0
AB07HF0010,58.40444,-116.12806,2021-05-18 11:30:00,07HF,8.11,10.19,225.0,10.78,2021,5,252.863327,0.007821891,12.0,0.261,10.8,18.6,0
AB07FD0135,56.09319,-117.56608,2021-05-17 13:30:00,07FD,8.18,11.18,209.0,8.36,2021,5,321.2747498,3.074247122,8.0,0.261,10.7,15.5,0
AB07BC0025,54.44931,-113.99236,2021-05-12 10:30:00,07BC,8.32,10.03,347.7,14.41,2021,5,598.786499,0.701555371,12.0,0.188,9.6,64.9,0
AB05AA0480,49.54628,-113.79454,2021-05-17 11:00:00,05AA,8.44,9.5,348.0,14.45,2021,5,1038.515015,1.410951257,8.0,0.273,9.1,48.5,0
AB05AA0440,49.48194,-113.96861,2021-05-17 10:15:00,05AA,8.38,9.9,296.0,10.48,2021,5,1164.126099,7.901593208,12.0,0.273,8.0,40.7,0
AB05BM0145,50.84501,-113.96185,2021-05-04 11:05:00,05BM,8.23,10.49,1053.0,10.16,2021,5,982.5825806,0.520932436,9.0,0.163,9.6,64.6,0
AB05DC0040,52.36833,-115.42028,2021-05-18 14:25:00,05DC,8.04,9.83,301.9,9.02,2021,5,1055.168457,6.556444168,9.0,0.3,7.7,62.3,0
AB05CB0070,52.08902,-114.47761,2021-05-04 11:15:00,05CB,8.15,11.12,492.0,6.15,2021,5,965.9175415,0.592109323,12.0,0.158,8.4,50.3,0
AB11AA0290,49.06717,-111.92243,2021-05-17 11:00:00,11AA,7.78,11.24,2855.0,17.62,2021,5,1005.892273,2.129700661,12.0,0.196,8.7,47.6,0
AB05CC0010,52.26722,-113.86361,2021-05-05 08:00:00,05CC,8.3,10.79,431.0,6.96,2021,5,864.8457031,1.969523072,12.0,0.158,9.1,45.2,15
AB05CD0375,51.65056,-112.90306,2021-05-10 11:00:00,05CD,8.22,10.43,469.0,11.31,2021,5,690.7446899,1.986792326,12.0,0.163,9.6,34.5,0
AB05CD0250,52.30548,-113.07658,2021-05-05 12:00:00,05CD,8.34,12.39,441.0,12.24,2021,5,748.2609253,3.251692772,12.0,0.158,9.8,82.4,21
AB05CA0050,51.79583,-114.635,2021-05-03 11:00:00,05CA,8.06,11.41,404.0,6.07,2021,5,1094.240356,0.29720214,8.0,0.163,7.4,54.9,11
AB05CJ0070,50.83861,-111.17667,2021-05-06 09:30:00,05CJ,8.25,10.74,558.0,12.88,2021,5,620.0371094,0.77273196,8.0,0.121,9.9,58.0,0
AB05EC0065,53.89667,-112.99556,2021-05-19 13:30:00,05EC,7.87,8.31,743.1,11.13,2021,5,597.2590942,1.01536572,9.0,0.3,11.5,9.8,0
AB05DE0015,53.05222,-115.05083,2021-05-10 11:40:00,05DE,7.93,11.03,330.0,7.98,2021,5,775.7210083,1.993286729,10.0,0.204,9.1,70.7,0
AB05DE0015,53.05222,-115.05083,2021-05-20 09:25:00,05DE,7.7,10.97,231.4,6.9,2021,5,775.7210083,1.993286729,10.0,0.3,9.1,70.7,0
AB05CE0100,51.41528,-112.62972,2021-05-06 10:30:00,05CE,8.41,10.24,1578.0,11.76,2021,5,676.1588135,0.660646439,12.0,0.129,11.2,42.4,0
AB05AH0020,50.02756,-110.63783,2021-05-11 11:55:00,05AH,8.61,11.7,734.0,11.98,2021,5,658.3436279,1.809375167,8.0,0.158,10.9,59.8,0
AB07AH0005,54.2012,-115.7796,2021-05-17 13:15:00,07AH,8.21,10.04,221.6,11.58,2021,5,734.8890381,0.414509088,10.0,0.295,8.4,63.2,13
AB05AH0050,50.02964,-110.64606,2021-05-11 12:15:00,05AH,8.54,10.67,553.0,12.0,2021,5,658.0493164,0.251512021,8.0,0.158,10.9,59.8,0
AB05BL0470,50.71595,-113.86003,2021-05-04 08:40:00,05BL,8.39,11.45,379.0,7.28,2021,5,1006.582642,0.844795227,12.0,0.163,9.6,64.6,0
AB05BL1440,50.69683,-114.23583,2021-05-04 09:30:00,05BL,8.28,11.38,296.0,5.2,2021,5,1164.171631,2.187244892,10.0,0.163,8.0,58.9,0
AB05DA0025,52.05167,-116.39306,2021-05-19 09:30:00,05DA,7.74,11.51,255.1,2.97,2021,5,1337.332764,4.522583008,9.0,0.3,6.8,98.9,0
AB07GJ0010,55.71556,-117.62194,2021-05-17 11:30:00,07GJ,8.21,9.73,271.0,12.66,2021,5,375.9607239,1.002419353,10.0,0.261,10.7,20.4,0
AB05AJ0060,50.04292,-110.72608,2021-05-11 10:55:00,05AJ,8.58,10.99,442.0,13.15,2021,5,656.0934448,1.23671627,8.0,0.158,10.9,59.8,47
AB05AK0990,50.10475,-110.69114,2021-05-11 13:10:00,05AK,8.58,10.74,452.0,12.25,2021,5,647.6986084,2.392420769,5.0,0.158,10.9,59.8,31
AB05AE0070,49.58889,-112.88056,2021-05-19 10:10:00,05AE,8.43,10.33,321.0,11.78,2021,5,846.6937256,1.446081042,8.0,0.196,9.5,33.1,0
AB05DF0020,53.31111,-114.05139,2021-05-10 14:30:00,05DF,8.03,10.46,603.0,12.34,2021,5,650.2253418,2.354493618,12.0,0.204,9.7,84.7,0
AB05DF0020,53.31111,-114.05139,2021-05-20 12:50:00,05DF,7.93,10.43,529.3,7.81,2021,5,650.2253418,2.354493618,12.0,0.3,9.7,84.7,0
AB05EA0025,53.83278,-113.28278,2021-05-19 14:20:00,05EA,7.94,11.53,814.3,10.64,2021,5,624.8803711,0.565884769,12.0,0.3,11.5,9.8,0
AB07AA0005,52.217,-117.2342,2021-05-03 13:30:00,07AA,7.8,10.64,312.7,0.5,2021,5,1945.055298,5.338360786,5.0,0.163,6.8,98.9,0
AB05CE0680,51.53266,-112.88884,2021-05-06 13:00:00,05CE,8.55,10.93,1964.0,14.36,2021,5,688.8858032,0.83265537,12.0,0.129,11.2,42.4,0
AB05DE2000,53.35194,-114.65972,2021-05-20 10:45:00,05DE,7.81,10.0,549.9,8.88,2021,5,722.1881104,0.508582652,12.0,0.3,9.4,80.3,0
AB05BN0065,50.14928,-111.66558,2021-05-12 10:15:00,05BN,8.56,12.53,527.0,12.35,2021,5,722.8248901,0.478637516,8.0,0.163,10.0,51.2,0
AB05EE0530,53.65127,-110.34401,2021-05-19 10:00:00,05EE,8.34,10.36,1179.5,10.39,2021,5,509.3190308,2.055208683,12.0,0.186,9.2,42.3,0
AB05BG0100,51.28283,-114.83731,2021-05-03 09:00:00,05BG,8.21,12.12,300.0,1.09,2021,5,1258.355103,5.491668701,9.0,0.163,7.2,100.8,0
AB07GE0165,55.13667,-118.30833,2021-05-13 10:15:00,07GE,8.27,10.54,266.0,9.5,2021,5,487.345459,0.68732971,10.0,0.162,10.2,42.9,0
AB07GE0020,55.07194,-118.80472,2021-05-13 11:30:00,07GE,8.25,10.88,250.0,9.08,2021,5,521.3369751,0.863822103,10.0,0.162,10.3,59.9,7
AB05CC0225,52.27096,-113.8022,2021-05-04 14:00:00,05CC,8.28,13.39,1189.0,8.58,2021,5,855.1530151,0.258586854,13.0,0.158,9.1,45.2,32
AB05AD0190,49.43028,-113.49583,2021-05-19 09:40:00,05AD,8.19,12.18,308.0,9.02,2021,5,1041.878418,4.099010468,12.0,0.273,8.7,57.4,0
AB05DF0840,53.3,-113.97972,2021-05-20 13:20:00,05DF,7.98,10.52,550.9,7.46,2021,5,689.203064,0.644878209,12.0,0.3,9.7,84.7,0
AB05BM0575,50.77917,-113.20361,2021-05-10 12:00:00,05BM,8.48,11.89,2133.0,9.78,2021,5,885.3132324,0.925302684,12.0,0.163,9.0,44.6,0
AB05DF0260,53.48361,-113.55444,2021-05-20 15:00:00,05DF,7.77,10.7,799.1,7.79,2021,5,626.4703369,1.999163032,13.0,0.3,11.1,70.4,22
AB05AB0260,49.75255,-113.40351,2021-05-19 13:10:00,05AB,8.38,9.67,548.0,12.99,2021,5,930.1911011,2.844059706,12.0,0.273,9.0,41.8,5
AB07AD0100,53.36883,-117.72562,2021-06-07 10:45:00,07AD,7.71,10.31,201.0,8.24,2021,6,968.2740479,7.371900082,9.0,0.51,15.2,42.4,0
AB07DD0010,58.38278,-111.51778,2021-06-08 09:00:00,07DD,7.64,8.45,207.6,16.62,2021,6,221.0250397,1.331387877,10.0,0.51,16.4,71.9,0
AB07DD0010,58.38278,-111.51778,2021-06-08 09:00:00,07DD,7.64,8.45,207.6,16.62,2021,6,221.0250397,1.331387877,10.0,0.51,16.3,74.2,0
AB07BE0010,54.72222,-113.28611,2021-06-15 10:30:00,07BE,8.04,8.85,241.0,18.23,2021,6,510.3901062,1.253601551,10.0,0.574,17.3,22.2,0
AB07BD0010,54.43222,-114.48333,2021-06-16 09:30:00,07BD,8.2,9.05,270.6,15.97,2021,6,580.3129883,0.200420573,11.0,0.574,16.6,43.7,0
AB07CC0030,56.72028,-111.40556,2021-06-07 15:20:00,07CC,7.83,9.1,225.5,16.93,2021,6,240.5357361,2.6102705,10.0,0.51,17.8,41.0,0
AB05ED0100,53.88889,-110.92111,2021-06-09 12:30:00,05ED,7.84,7.79,629.9,18.52,2021,6,582.4170532,4.449137211,12.0,0.51,17.3,55.2,0
AB05DC0070,52.66389,-115.07611,2021-06-08 11:50:00,05DC,8.25,9.18,299.8,11.33,2021,6,881.742981,0.459929317,9.0,0.517,15.0,61.1,52
AB05FA0060,52.65881,-113.67508,2021-06-14 10:00:00,05FA,8.17,7.7,473.7,18.61,2021,6,804.4741211,0.64455384,12.0,0.608,16.6,59.7,0
AB05FA0340,52.93736,-112.84861,2021-06-14 12:00:00,05FA,8.47,13.0,781.0,19.91,2021,6,683.4337158,0.636118114,12.0,0.504,17.2,41.1,0
AB05CA0045,51.80198,-114.66324,2021-06-07 14:00:00,05CA,8.07,9.62,376.0,11.09,2021,6,1105.551392,0.151217431,8.0,0.465,14.8,71.6,25
AB05AB0100,49.63926,-113.79526,2021-06-14 11:35:00,05AB,8.66,9.47,554.0,23.63,2021,6,1092.840088,1.027666211,8.0,0.545,17.0,57.3,0
AB06AD0130,54.25139,-110.02972,2021-06-16 11:00:00,06AD,7.8,7.15,264.8,20.89,2021,6,491.5502319,0.449382424,8.0,0.574,18.7,96.7,0
AB06AC0100,54.43044,-110.48254,2021-06-16 12:40:00,06AC,7.73,7.29,235.3,20.43,2021,6,505.0038147,1.72106564,11.0,0.574,18.7,96.7,0
AB06AD0060,54.355,-110.21444,2021-06-16 11:40:00,06AD,7.81,7.39,247.0,20.64,2021,6,494.412262,1.154949188,10.0,0.574,18.7,96.7,0
AB05AD0070,49.47882,-113.30135,2021-06-23 09:10:00,05AD,8.18,9.33,249.0,18.62,2021,6,980.2529907,1.081493616,12.0,0.574,16.6,39.5,0
AB05AD0240,49.7275,-113.17806,2021-06-23 08:10:00,05AD,8.49,8.85,241.0,19.0,2021,6,898.3754883,4.490865707,12.0,0.574,17.0,26.7,0
AB07AC0015,54.0121,-116.96656,2021-06-17 11:45:00,07AC,8.41,9.64,370.7,12.98,2021,6,864.2140503,1.843506694,9.0,0.574,16.1,38.2,0
AB05CH0120,50.84222,-111.60417,2021-06-16 12:15:00,05CH,8.26,8.71,784.0,24.03,2021,6,637.9532471,0.785174131,7.0,0.418,18.5,37.2,0
AB05DC0021,52.36861,-116.29889,2021-06-09 11:00:00,05DC,8.03,10.61,302.8,5.28,2021,6,1289.550903,8.337956429,9.0,0.517,14.1,77.4,0
AB05DC0021,52.36861,-116.29889,2021-06-22 11:30:00,05DC,7.73,10.04,293.0,9.49,2021,6,1289.550903,8.337956429,9.0,0.644,14.1,77.4,0
AB05CC0460,52.35664,-113.79567,2021-06-09 09:45:00,05CC,8.03,8.58,515.0,15.63,2021,6,844.72229,0.386448085,12.0,0.517,16.5,75.1,1
AB05BM0590,50.77313,-112.84547,2021-06-08 09:45:00,05BM,8.15,9.12,283.0,12.85,2021,6,812.2988281,1.346238852,8.0,0.39,17.6,28.9,0
AB05BH0010,51.18306,-114.48708,2021-06-07 09:10:00,05BH,8.17,10.51,243.0,9.95,2021,6,1120.670044,1.814611316,8.0,0.465,15.3,38.8,40
AB05BM0010,50.82575,-113.44211,2021-06-08 11:45:00,05BM,8.13,10.13,285.0,11.24,2021,6,909.9938965,1.647593737,12.0,0.39,16.7,37.9,0
AB05BN0010,50.04786,-111.59199,2021-06-09 10:30:00,05BN,8.06,8.9,320.0,14.07,2021,6,700.5982666,2.371221304,8.0,0.367,19.0,7.4,0
AB05DD0030,52.9125,-115.35556,2021-06-08 10:15:00,05DD,7.88,8.86,334.0,14.39,2021,6,901.1685791,17.25786209,9.0,0.517,16.6,38.4,16
AB05DD0030,52.9125,-115.35556,2021-06-22 09:00:00,05DD,8.18,9.76,322.0,18.28,2021,6,901.1685791,17.25786209,9.0,0.644,16.6,38.4,16
AB05DB0010,52.34444,-114.93611,2021-06-08 13:15:00,05DB,7.92,10.45,371.0,9.0,2021,6,967.4539185,2.230130196,11.0,0.517,15.0,61.1,0
AB05DB0010,52.34444,-114.93611,2021-06-22 15:00:00,05DB,8.17,9.3,396.0,15.32,2021,6,967.4539185,2.230130196,11.0,0.644,15.0,61.1,0
AB05DA0015,52.17111,-116.48028,2021-06-09 10:20:00,05DA,7.96,11.06,254.6,4.59,2021,6,1320.257202,4.071202755,9.0,0.517,14.1,77.4,0
AB05DA0015,52.17111,-116.48028,2021-06-22 13:20:00,05DA,8.12,9.84,219.8,9.52,2021,6,1320.257202,4.071202755,9.0,0.644,14.1,77.4,0
AB05DF0030,53.33722,-113.8175,2021-06-10 15:00:00,05DF,8.31,10.15,722.8,15.39,2021,6,653.0944824,9.210365295,12.0,0.517,17.1,58.4,0
AB05BJ0450,51.04483,-114.04194,2021-06-07 11:00:00,05BJ,8.39,9.82,341.0,14.71,2021,6,1040.355713,0.6929245,13.0,0.465,17.0,24.9,146
AB05AG0140,49.96502,-112.08198,2021-06-16 10:20:00,05AG,8.93,11.78,1013.0,19.24,2021,6,742.4788818,4.60358572,8.0,0.477,18.8,10.6,0
AB05CA0015,51.73667,-114.65444,2021-06-07 12:30:00,05CA,8.01,9.48,316.0,10.87,2021,6,1115.195801,0.968437791,8.0,0.465,14.8,71.6,0
