StationNumber,Latitude,Longitude,SampleDatetime,RiverSubBasinCode,100923 PH (FIELD) pH units,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,100925 TEMPERATURE WATER deg C,Year,Month,Elevation,Slope,LC_1km,LC_5km,NDVI,Temperature,Precipitation,RP_count
AB05ED1250,53.85889,-110.50917,2018-09-05 09:41:00,05ED,9.02,9.99,958.0,14.88,2018,9,567.6530762,0.003530756,8.0,10.0,0.376,4.8,57.6,0
AB05ED1250,53.85889,-110.50917,2018-09-05 09:42:00,05ED,9.01,10.03,958.0,14.81,2018,9,567.6530762,0.003530756,8.0,10.0,0.376,4.8,57.6,0
AB05ED1250,53.85889,-110.50917,2018-09-05 09:43:00,05ED,9.01,10.03,958.0,14.77,2018,9,567.6530762,0.003530756,8.0,10.0,0.376,4.8,57.6,0
AB05FC1060,52.7733,-112.98188,2018-09-05 08:17:00,05FC,9.85,8.11,979.0,13.18,2018,9,746.4124146,0.083293535,12.0,12.0,0.251,6.8,20.4,0
AB05FC1060,52.7733,-112.98188,2018-09-05 08:18:00,05FC,9.95,8.0,977.0,13.18,2018,9,746.4124146,0.083293535,12.0,12.0,0.251,6.8,20.4,0
AB05FC1060,52.7733,-112.98188,2018-09-05 08:19:00,05FC,9.98,7.85,977.0,13.19,2018,9,746.4124146,0.083293535,12.0,12.0,0.251,6.8,20.4,0
AB05FC1060,52.7733,-112.98188,2018-09-05 08:20:00,05FC,10.0,7.76,978.0,13.16,2018,9,746.4124146,0.083293535,12.0,12.0,0.251,6.8,20.4,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:35:00,05EA,7.79,6.56,467.0,12.18,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:36:00,05EA,7.78,6.58,467.0,12.19,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:37:00,05EA,7.87,6.58,467.0,12.19,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:38:00,05EA,7.88,6.58,467.0,12.19,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:39:00,05EA,7.88,6.53,468.0,12.18,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:40:00,05EA,7.89,6.5,467.0,12.17,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:41:00,05EA,7.89,6.51,468.0,12.18,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:42:00,05EA,7.89,6.53,467.0,12.17,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:43:00,05EA,7.89,6.5,468.0,12.16,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:44:00,05EA,7.89,6.5,467.0,12.16,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:45:00,05EA,7.89,6.48,467.0,12.16,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:46:00,05EA,7.89,6.47,468.0,12.15,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:47:00,05EA,7.89,6.36,467.0,12.15,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:48:00,05EA,7.88,6.18,468.0,12.14,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:49:00,05EA,7.88,6.13,467.0,12.07,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:50:00,05EA,7.87,6.19,468.0,12.01,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:51:00,05EA,7.87,6.21,467.0,11.93,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:52:00,05EA,7.86,6.06,465.0,11.64,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB05EA0440,53.71139,-114.09778,2018-09-14 09:53:00,05EA,7.85,6.17,457.0,10.89,2018,9,680.052063,0.039927091,10.0,11.0,0.334,6.1,48.5,0
AB07AH0405,54.29893,-115.64259,2018-09-25 09:25:00,07AH,8.25,10.51,280.0,8.59,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB07AH0405,54.29893,-115.64259,2018-09-25 09:26:00,07AH,8.15,10.46,280.0,8.61,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB07AH0405,54.29893,-115.64259,2018-09-25 09:27:00,07AH,8.18,10.47,280.0,8.6,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB07AH0405,54.29893,-115.64259,2018-09-25 09:28:00,07AH,8.19,10.47,280.0,8.6,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB07AH0405,54.29893,-115.64259,2018-09-25 09:29:00,07AH,8.2,10.45,280.0,8.59,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB07AH0405,54.29893,-115.64259,2018-09-25 09:30:00,07AH,8.22,10.46,280.0,8.56,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB07AH0405,54.29893,-115.64259,2018-09-25 09:31:00,07AH,8.23,10.43,280.0,8.55,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB07AH0405,54.29893,-115.64259,2018-09-25 09:32:00,07AH,8.24,10.38,280.0,8.53,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB07AH0405,54.29893,-115.64259,2018-09-25 09:33:00,07AH,8.26,10.3,281.0,8.51,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB07AH0405,54.29893,-115.64259,2018-09-25 09:34:00,07AH,8.27,10.36,281.0,8.49,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB07AH0405,54.29893,-115.64259,2018-09-25 09:35:00,07AH,8.27,10.08,280.0,8.48,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB07AH0405,54.29893,-115.64259,2018-09-25 09:36:00,07AH,8.26,9.88,282.0,8.46,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB07AH0405,54.29893,-115.64259,2018-09-25 09:37:00,07AH,8.27,9.81,281.0,8.44,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB07AH0405,54.29893,-115.64259,2018-09-25 09:38:00,07AH,8.25,9.82,282.0,8.43,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB07AH0405,54.29893,-115.64259,2018-09-25 09:39:00,07AH,8.25,9.8,281.0,8.43,2018,9,853.2272949,0.070505805,9.0,9.0,0.281,3.8,27.7,18
AB06AC0054,54.28741,-111.10275,2018-09-06 10:30:00,06AC,8.69,8.9,1371.0,14.76,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:31:00,06AC,8.71,8.86,1371.0,14.78,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:32:00,06AC,8.72,8.86,1371.0,14.78,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:33:00,06AC,8.73,8.88,1371.0,14.79,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:34:00,06AC,8.74,8.85,1371.0,14.79,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:35:00,06AC,8.75,8.85,1370.0,14.81,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:36:00,06AC,8.76,8.88,1370.0,14.82,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:37:00,06AC,8.76,8.84,1370.0,14.81,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:38:00,06AC,8.75,8.33,1370.0,14.76,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:39:00,06AC,8.75,8.29,1370.0,14.72,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:40:00,06AC,8.73,7.66,1372.0,14.56,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:41:00,06AC,8.61,4.74,1394.0,14.04,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:42:00,06AC,8.35,0.1,1455.0,12.46,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:43:00,06AC,8.11,0.07,1524.0,9.37,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:44:00,06AC,8.04,0.04,1523.0,7.6,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:45:00,06AC,7.91,0.04,1537.0,6.37,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:46:00,06AC,7.92,0.03,1532.0,6.09,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:47:00,06AC,7.9,0.04,1536.0,5.37,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:48:00,06AC,7.89,0.04,1540.0,5.06,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:49:00,06AC,7.87,0.04,1540.0,4.94,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:50:00,06AC,7.87,0.04,1542.0,4.8,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:51:00,06AC,7.86,0.04,1547.0,4.66,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:52:00,06AC,7.84,0.03,1546.0,4.59,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:53:00,06AC,7.83,0.03,1550.0,4.51,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:54:00,06AC,7.81,0.03,1552.0,4.46,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:55:00,06AC,7.79,0.04,1555.0,4.42,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:56:00,06AC,7.77,0.03,1556.0,4.39,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:57:00,06AC,7.77,0.04,1556.0,4.35,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:58:00,06AC,7.71,0.03,1558.0,4.35,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 10:59:00,06AC,7.7,0.03,1559.0,4.32,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 11:00:00,06AC,7.66,0.03,1564.0,4.32,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB06AC0054,54.28741,-111.10275,2018-09-06 11:01:00,06AC,7.63,0.03,1564.0,4.31,2018,9,556.0845947,1.38e-05,12.0,12.0,0.376,5.3,41.1,0
AB07FD0240,55.8864,-119.22714,2018-09-18 08:30:00,07FD,7.8,7.16,529.0,7.78,2018,9,718.286377,0.041677155,10.0,10.0,0.247,4.5,47.5,0
AB07FD0240,55.8864,-119.22714,2018-09-18 08:31:00,07FD,7.7,7.1,527.0,7.7,2018,9,718.286377,0.041677155,10.0,10.0,0.247,4.5,47.5,0
AB07FD0240,55.8864,-119.22714,2018-09-18 08:32:00,07FD,7.67,7.09,528.0,7.68,2018,9,718.286377,0.041677155,10.0,10.0,0.247,4.5,47.5,0
AB07FD0240,55.8864,-119.22714,2018-09-18 08:33:00,07FD,7.66,7.08,528.0,7.67,2018,9,718.286377,0.041677155,10.0,10.0,0.247,4.5,47.5,0
AB07FD0240,55.8864,-119.22714,2018-09-18 08:34:00,07FD,7.65,7.08,528.0,7.64,2018,9,718.286377,0.041677155,10.0,10.0,0.247,4.5,47.5,0
AB07FD0240,55.8864,-119.22714,2018-09-18 08:35:00,07FD,7.65,7.06,528.0,7.65,2018,9,718.286377,0.041677155,10.0,10.0,0.247,4.5,47.5,0
AB07FD0240,55.8864,-119.22714,2018-09-18 08:36:00,07FD,7.65,7.09,529.0,7.62,2018,9,718.286377,0.041677155,10.0,10.0,0.247,4.5,47.5,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:03:00,06AC,8.73,8.29,888.5,12.69,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:04:00,06AC,8.76,8.25,888.5,12.71,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:05:00,06AC,8.77,8.26,888.6,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:06:00,06AC,8.78,8.25,888.6,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:07:00,06AC,8.79,8.27,888.6,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:08:00,06AC,8.8,8.27,888.5,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:09:00,06AC,8.8,8.27,888.3,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:10:00,06AC,8.8,8.28,888.5,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:11:00,06AC,8.8,8.27,888.3,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:12:00,06AC,8.81,8.29,888.3,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:13:00,06AC,8.81,8.28,888.3,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:14:00,06AC,8.81,8.3,888.3,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:15:00,06AC,8.81,8.27,888.3,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:16:00,06AC,8.82,8.29,888.2,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:18:00,06AC,8.82,8.3,888.3,12.72,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:19:00,06AC,8.82,8.31,888.3,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:20:00,06AC,8.82,8.3,888.2,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:21:00,06AC,8.82,8.28,888.5,12.73,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:22:00,06AC,8.82,8.29,888.2,12.72,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:23:00,06AC,8.83,8.31,888.0,12.71,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:24:00,06AC,8.83,8.29,888.1,12.69,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:25:00,06AC,8.83,8.21,889.3,12.63,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:26:00,06AC,8.81,7.86,890.7,12.56,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:27:00,06AC,8.64,3.35,914.0,11.52,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:28:00,06AC,8.45,0.19,938.8,9.48,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:29:00,06AC,8.37,0.07,955.2,8.49,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:30:00,06AC,8.31,0.04,955.9,7.67,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:31:00,06AC,8.28,0.04,960.9,7.1,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:32:00,06AC,8.26,0.04,960.1,7.01,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:33:00,06AC,8.25,0.04,963.8,6.77,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:34:00,06AC,8.23,0.04,966.6,6.64,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:35:00,06AC,8.21,0.04,968.8,6.54,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:36:00,06AC,8.17,0.04,970.6,6.49,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:38:00,06AC,8.11,0.04,977.0,6.41,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:39:00,06AC,8.07,0.04,980.9,6.35,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:40:00,06AC,8.0,0.04,992.8,6.29,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB06AC0540,54.52164,-110.49932,2018-09-14 08:41:00,06AC,7.92,0.04,1001.0,6.24,2018,9,549.3961792,0.00015761,10.0,10.0,0.334,5.7,54.0,0
AB07BB0310,53.88431,-114.21019,2018-09-11 09:50:00,07BB,8.19,9.06,380.4,14.2,2018,9,686.2337036,0.00019792,10.0,11.0,0.334,5.4,56.5,0
AB07BB0310,53.88431,-114.21019,2018-09-11 10:25:00,07BB,8.16,8.79,380.7,14.2,2018,9,686.2337036,0.00019792,10.0,11.0,0.334,5.4,56.5,0
AB07BB0310,53.88431,-114.21019,2018-09-11 10:32:00,07BB,8.2,9.05,380.4,14.2,2018,9,686.2337036,0.00019792,10.0,11.0,0.334,5.4,56.5,0
AB07BB0310,53.88431,-114.21019,2018-09-11 10:34:00,07BB,8.2,9.04,380.5,14.2,2018,9,686.2337036,0.00019792,10.0,11.0,0.334,5.4,56.5,0
AB07BB0310,53.88431,-114.21019,2018-09-11 10:38:00,07BB,8.18,9.03,380.4,14.2,2018,9,686.2337036,0.00019792,10.0,11.0,0.334,5.4,56.5,0
AB07BB0310,53.88431,-114.21019,2018-09-11 10:40:00,07BB,8.18,8.96,380.5,14.2,2018,9,686.2337036,0.00019792,10.0,11.0,0.334,5.4,56.5,0
AB07BB0310,53.88431,-114.21019,2018-09-11 10:42:00,07BB,8.18,8.91,380.4,14.2,2018,9,686.2337036,0.00019792,10.0,11.0,0.334,5.4,56.5,0
AB07BB0310,53.88431,-114.21019,2018-09-11 10:44:00,07BB,8.17,8.95,380.4,14.2,2018,9,686.2337036,0.00019792,10.0,11.0,0.334,5.4,56.5,0
AB07BB0310,53.88431,-114.21019,2018-09-11 10:46:00,07BB,8.17,8.89,380.7,14.2,2018,9,686.2337036,0.00019792,10.0,11.0,0.334,5.4,56.5,0
AB07BB0310,53.88431,-114.21019,2018-09-11 10:48:00,07BB,8.17,8.88,380.6,14.2,2018,9,686.2337036,0.00019792,10.0,11.0,0.334,5.4,56.5,0
AB07BB0310,53.88431,-114.21019,2018-09-11 10:50:00,07BB,8.17,8.84,380.6,14.2,2018,9,686.2337036,0.00019792,10.0,11.0,0.334,5.4,56.5,0
AB07BB0310,53.88431,-114.21019,2018-09-11 10:52:00,07BB,8.17,8.83,380.5,14.2,2018,9,686.2337036,0.00019792,10.0,11.0,0.334,5.4,56.5,0
AB07BB0310,53.88431,-114.21019,2018-09-11 10:56:00,07BB,8.03,7.6,382.1,13.9,2018,9,686.2337036,0.00019792,10.0,11.0,0.334,5.4,56.5,0
AB07BB0310,53.88431,-114.21019,2018-09-11 10:58:00,07BB,8.0,7.14,382.7,13.9,2018,9,686.2337036,0.00019792,10.0,11.0,0.334,5.4,56.5,0
AB07JA0380,55.84514,-113.37153,2018-09-25 11:51:42,07JA,8.96,11.89,160.0,8.89,2018,9,562.1426392,1.75e-05,10.0,8.0,0.221,5.1,24.9,0
AB07JA0380,55.84514,-113.37153,2018-09-25 11:53:36,07JA,8.97,11.58,160.0,8.45,2018,9,562.1426392,1.75e-05,10.0,8.0,0.221,5.1,24.9,0
AB07JA0380,55.84514,-113.37153,2018-09-25 11:54:28,07JA,8.9,10.88,160.0,8.01,2018,9,562.1426392,1.75e-05,10.0,8.0,0.221,5.1,24.9,0
AB07JA0380,55.84514,-113.37153,2018-09-25 11:55:32,07JA,8.87,10.61,161.0,7.88,2018,9,562.1426392,1.75e-05,10.0,8.0,0.221,5.1,24.9,0
AB07JA0380,55.84514,-113.37153,2018-09-25 11:56:45,07JA,8.87,10.59,160.0,7.91,2018,9,562.1426392,1.75e-05,10.0,8.0,0.221,5.1,24.9,0
AB07JA0380,55.84514,-113.37153,2018-09-25 11:57:57,07JA,8.87,10.57,160.0,7.84,2018,9,562.1426392,1.75e-05,10.0,8.0,0.221,5.1,24.9,0
AB07JA0380,55.84514,-113.37153,2018-09-25 11:59:23,07JA,8.87,10.62,160.0,7.82,2018,9,562.1426392,1.75e-05,10.0,8.0,0.221,5.1,24.9,0
AB07JA0380,55.84514,-113.37153,2018-09-25 12:00:38,07JA,8.89,10.66,160.0,7.82,2018,9,562.1426392,1.75e-05,10.0,8.0,0.221,5.1,24.9,0
AB07JA0380,55.84514,-113.37153,2018-09-25 12:01:30,07JA,8.9,10.76,161.0,7.8,2018,9,562.1426392,1.75e-05,10.0,8.0,0.221,5.1,24.9,0
AB07JA0380,55.84514,-113.37153,2018-09-25 12:02:16,07JA,8.91,10.81,161.0,7.77,2018,9,562.1426392,1.75e-05,10.0,8.0,0.221,5.1,24.9,0
AB07JA0380,55.84514,-113.37153,2018-09-25 12:03:09,07JA,8.91,10.76,160.0,7.76,2018,9,562.1426392,1.75e-05,10.0,8.0,0.221,5.1,24.9,0
AB07JA0380,55.84514,-113.37153,2018-09-25 12:04:10,07JA,8.91,10.78,160.0,7.76,2018,9,562.1426392,1.75e-05,10.0,8.0,0.221,5.1,24.9,0
AB07JA0380,55.84514,-113.37153,2018-09-25 12:05:47,07JA,8.92,10.79,161.0,7.77,2018,9,562.1426392,1.75e-05,10.0,8.0,0.221,5.1,24.9,0
AB05FD0040,52.46944,-110.8675,2018-09-04 12:30:00,05FD,8.64,9.07,8253.0,13.24,2018,9,673.8804932,0.01899921,8.0,8.0,0.211,6.1,46.3,0
AB05FD0040,52.46944,-110.8675,2018-09-04 12:31:00,05FD,8.63,9.07,8253.0,13.25,2018,9,673.8804932,0.01899921,8.0,8.0,0.211,6.1,46.3,0
AB05FD0040,52.46944,-110.8675,2018-09-04 12:32:00,05FD,8.64,9.07,8253.0,13.23,2018,9,673.8804932,0.01899921,8.0,8.0,0.211,6.1,46.3,0
AB05FD0040,52.46944,-110.8675,2018-09-04 12:33:00,05FD,8.64,9.05,8253.0,13.23,2018,9,673.8804932,0.01899921,8.0,8.0,0.211,6.1,46.3,0
AB05FD0040,52.46944,-110.8675,2018-09-04 12:34:00,05FD,8.64,9.06,8255.0,13.22,2018,9,673.8804932,0.01899921,8.0,8.0,0.211,6.1,46.3,0
AB05FD0040,52.46944,-110.8675,2018-09-04 12:35:00,05FD,8.64,8.97,8255.0,13.2,2018,9,673.8804932,0.01899921,8.0,8.0,0.211,6.1,46.3,0
AB05FD0040,52.46944,-110.8675,2018-09-04 12:36:00,05FD,8.64,8.76,8253.0,13.21,2018,9,673.8804932,0.01899921,8.0,8.0,0.211,6.1,46.3,0
